"","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01"
"9","lodge","league","mann","immer","raf","deutschen","heute","mark","jahre","krieg","sandinisten","spiele","menschen","menschen","jahre","kam","wurde","kind","pfund","macht","schottenhamel","ja","wer","buch","bertaux","mutter","superstar","mal","bilder","leben","leben","paar","schon","liese","wer","macht","jahrhunderts","jahre","kultur","immer","essen","jette","rothfels","schon","einst","geschichte","leben","nie","genozid","berlin","schon","ganz","wurden","ja","grosvenor","campione","medien","damals","frau","mann","geschichte","neuzeit","rinner","menschen","bush","geschichte","mann","leben","wurde","damals","damals","tochter","mann","namen","frau","john","buch","wer","wer","wurde","frau","frau","titel","erzaehlt","leben","internet","wer","immer","kolonat","ja","fraser","menschen","leute","schon","mal","immer","roubini","heute","acdc","buch","sohn","buch","veye","trott","jaenicke","frau","millionen","kirchhof","blume","wurde","film","mal","stuckradbarre","karstadt","weiss","wer","wurde","schmidt","spaeter","friedrich","vater","wahrheit","alt","william","autos","huber","buch","ja","paar","paar","vater","ferguson","unicredit","leben","mann","erzieher","mal","ja","paar","art","wissen","maaz","erste","musicals","paar","mann","buch","mal","huber","wurde","kinder","leute","sagt","juan","leben","vielleicht","mal","natuerlich","wurde","thomas","woodstock","titel","antisemitismus","frauen","heute","studenten","saut","fritz","winkler","johnny","oft","herz","vielleicht","menschen","wer","berliner","frauen","lanchester","frau","new","utopisch","schon","kunst","schon","boesen","spaenle","leben","schon","ja","entschuldigung","wurde","michael","menschen","kunst","familie","mann","the","zeit","generation","mal","film","prinz","mal","erzaehlt","saravelos","neuhausgalladé","kunst","arbeit","damals","stadt","leben","alphabet","leben","ausstellung","leben","bekommen","stadt","boden","leute","natuerlich","erzaehlt","menschen","immer","carter","frau","buch","wurde","leben","mann","berlinale","mal","mal","kaschuba","wurde","corona","schon","oktoberfest","oft","immer","mann","erzaehlt","wurde","mal","florian","heute","immer","leute","heute","leben","seite","leute","welt","frau","leben","glueck","mann","gesellschaft","paar","schon","heute","ja","wurde"
"10","omaruru","wer","darboven","frau","menschen","wurde","schmidt","oft","new","schon","menschen","city","medien","ja","menschen","menschen","geworden","lampugnani","kultur","grosse","sagt","vielleicht","theater","mensch","leben","mehr","superstars","frau","elbchaussee","buhl","revolution","mal","kinder","menschen","aufrecht","welt","kunst","wm","heute","stadt","gerade","mehr","zeller","frau","ja","spaeter","ja","ioc","jahrhunderts","wurde","nomos","welt","schon","heute","pfund","ja","cervantes","kunst","ja","zeit","s","ute","haus","mann","wurde","ja","blochbauer","muslime","hamilton","mark","heute","irak","werk","warhol","heute","geschichte","frau","dritten","leben","sagt","wurde","geschichte","mal","rom","heute","ganz","wurde","frau","mark","eis","schon","schon","frauen","immer","immer","sammler","sz","immer","schon","mann","jahre","wurde","krieg","zeitschrift","weiss","cramm","eltern","familie","frau","guittard","jay","leben","leben","junge","oft","platt","menschen","vielleicht","essen","frau","beginnt","ja","verlag","prinz","ganze","menschen","wurde","wurde","ja","mal","mal","jaehrige","promenade","wurde","new","flechtheim","leute","mutter","stadt","uhr","stueck","mann","schaubuehne","carlsen","holtby","buch","buecher","leute","seiten","art","brandt","pringsheim","familie","menschen","frau","lesen","leben","spass","uhr","wurde","wurde","ja","spieler","calvo","lord","drueben","peter","montes","oft","wer","domian","kinder","welt","geworden","paar","mutter","wuerth","vielleicht","manchmal","leben","sagen","einfach","new","vielleicht","studenten","ferguson","menschen","hamster","frauen","kunst","heute","ganz","warum","narzissmus","oft","leben","weiss","wurde","heute","frau","mal","leben","kunst","friedrich","weiss","generation","jemand","ja","frauen","jemand","mutter","ja","geschichte","spd","ja","see","mal","ja","leben","gemacht","wissen","wissen","wissen","innovation","mutter","vater","tun","heute","bruder","damals","erzaehlen","steht","frau","frau","gibt","vielleicht","immer","sagen","wer","wurde","rick","heute","gesagt","paar","vielleicht","mal","birkenstube","macht","frau","frau","wurde","schon","ja","the","ja","heute","wissen","schon","geschichte","berlin","jair","heute"
"11","niemand","schon","fuellhalter","leben","theater","mal","mal","vorurteile","the","welt","tage","schon","damals","paar","rosenkranz","mann","juden","tabus","bayern","materie","wurde","schon","mal","ja","immer","junge","zeit","schon","urban","kunst","bohne","kennt","novikov","film","hitler","arbeiten","ganz","immer","arroyomolinos","zeit","leben","wurde","wurde","fay","stadt","bochum","frau","menschen","wurde","nie","voigt","menschen","benedikt","augsburg","mann","mal","levitt","schon","welt","leben","wurde","wissen","medien","fussball","ja","spaeter","miesbauer","rembrandt","sagt","spaeter","sagt","leben","ja","lange","she","jelzin","art","fotos","kunst","menschen","buch","tagebuch","gesine","familie","art","fernsehen","harlem","leben","poullain","potrykus","krieg","frau","jaehrige","buch","frau","oft","schon","mal","jaehrige","bauhaus","familie","heute","afrika","buch","sohn","buch","heute","welt","wanderfalken","vielleicht","saint","hankel","laengst","produktionsleiter","buch","genuss","stadt","de","juden","weihnachten","wurde","mal","paar","buch","menschenwuerde","leben","alt","vielleicht","maenner","bild","eltern","mann","wurde","fruehlingsstrasse","einst","ganz","leben","arbeit","immer","facebook","stockmann","buch","heute","mal","duerer","lehrer","frauen","buch","eigentlich","stadt","familie","mutter","stadt","leute","bewerbung","alten","frau","sagen","ariela","haette","vielleicht","mal","haette","heute","planck","frueher","art","wurde","wurde","the","lehnert","leben","damals","g","erzaehlt","mal","wurde","anton","loosli","prinz","geschichte","leben","wachtveitl","ja","heute","leben","familie","leben","niemand","amerikanischen","bosel","wurde","wurde","laemmle","wurde","kunst","strasse","tempest","bregenzer","ganz","gerade","babylon","zuschauer","krieg","zukunft","studenten","wort","familie","leben","leute","kinder","schrift","menschen","halt","todi","gar","maenner","kinder","damals","heute","weiss","gibt","thema","generation","damals","spaeter","kuenstler","wort","leute","schon","damals","ja","viele","tarita","buch","einfach","muenchner","welt","arbeit","sohn","haffner","frau","heute","maenner","immer","angst","haeusser","leute","welt","buch","mateschitz","kleber","wurde","seite","gesellschaft","lesen","bilder","jaehrige","armut","buch","leben","immer"
"12","mann","geschichte","geschichte","dfb","mal","alte","immer","heute","vater","wer","ausstellung","nie","schon","damals","gedicht","kutschis","kunst","stadt","sagt","sz","wissen","zeit","mann","wer","geschichte","suprematismus","welt","mann","zeit","sagt","menschen","sagt","vater","republik","hohmann","mal","heute","sagt","menschen","wurde","weiss","perle","wer","nie","glauben","kafkas","schloendorff","frau","buch","sagt","damals","macht","gisela","demokratie","menschen","kinder","wurde","wer","heute","frauen","schon","jaehrige","heute","paulmann","damals","leben","alten","mann","mathematik","findet","mann","wurde","kultur","immer","fernsehen","toten","jahre","namen","damals","tag","zuschauer","leben","heute","gegeben","mann","wer","heute","geschichte","fisk","spaeter","heute","wasser","wurden","menschen","karl","sagt","frau","kosslick","koeln","sagt","georg","play","spaeter","trotts","horst","vater","welt","frau","selten","nie","zelt","banknoten","immer","de","the","roubini","benjamins","sothebys","ja","wurde","frau","leute","frau","familie","geschichte","stadt","ja","paar","hintze","stadt","weiss","wilhelm","tag","macht","wirklichkeit","frau","frau","playboy","mal","menschen","oft","frau","ganz","studenten","studenten","wer","menschen","wissen","vielleicht","titel","stadt","leben","ja","frau","natuerlich","wurde","heute","schon","mal","natuerlich","natuerlich","oft","leben","mal","mann","natuerlich","leute","cerro","ganz","stadt","natuerlich","ausstellung","immer","krieg","kinder","theaters","kinder","kuenstler","mal","mal","paar","eltern","spaeter","all","menschen","vielleicht","kinder","eigentlich","logo","eigentlich","menschen","schule","kino","mal","un","ernst","mal","leben","gar","menschen","leben","ja","junge","weiss","erhards","neuhaus","art","innovation","bekam","fotos","eltern","bahn","vanhove","mann","spaeter","leben","serie","buch","angst","damals","kinder","leben","zeit","rose","wurde","erlich","enkel","schon","spaeter","wort","gisdakis","natuerlich","damals","schon","lockdown","mal","stadt","roehrl","schon","ganz","paar","buch","reich","leute","mal","wer","kinder","welt","ganz","wurde","mal","lesen","heute","frauen","nosferatu","manchmal","wurde","leben","harald","mann","frauen","leute"
"13","schon","buch","mark","wurde","ja","hauser","sagt","wort","damals","christen","journalisten","mehr","waehrungsreform","flick","philosophie","saramago","geschichte","immer","arlaud","wurde","kunst","wer","geschichte","vielleicht","volk","geworden","krieg","tod","alten","ja","antiamerikanismus","immer","natuerlich","nie","thatcher","papier","buch","schon","gesellschaft","damals","ja","heute","wort","quabach","favag","werk","vielleicht","sport","kunst","berliner","wurden","leben","kempowski","religion","castro","jahre","schon","geschichte","alte","immer","art","laesst","goetheinstitut","heinrich","wissen","heute","geschichte","geschichte","taschen","frau","stemmle","gerechtigkeit","sagt","wurde","claerenore","damals","macht","frau","evolution","frauen","chao","damals","geschichte","vielleicht","schriftstellerclub","leben","vielleicht","moderne","spaeter","kissinger","frau","vater","ja","rugby","revolution","kunst","vintage","ja","graefin","wort","mann","weiss","viele","schloss","schon","oppenheim","spaeter","koelner","aktion","stadt","frau","jahrhundert","theater","menschen","mann","spieler","linda","gainsbourg","sagt","buch","millionen","immer","mal","mal","menschen","finanzwissen","regionalitaet","autos","einfach","leben","oft","friedrich","weiss","menschen","durán","kunst","wer","leute","beck","wurde","wurde","kinder","kunst","leben","ulla","kinder","gefuehl","hoeness","gronau","ganz","luigart","pfennig","poschmann","franken","mal","schon","werke","moechte","vielleicht","haeschenschule","musik","sagen","mann","leute","literarischen","buch","schon","rico","buch","alten","titel","ddr","peter","wer","ja","generation","wissen","michelangelos","jemand","heute","spielen","kinder","christian","junge","nie","gymnasium","berliner","symbolpolitik","jenna","weiss","mutter","gar","rink","keller","ja","documenta","twin","mal","leben","katja","mann","krieg","wurde","eigene","historiker","heute","sprache","huether","immer","kunst","geschichte","wer","dmark","arbeit","la","gier","wissen","snyder","heute","maennlichkeit","fritz","plains","ja","new","sohn","zeit","heute","wasser","heute","mal","heute","mag","sowjetunion","damals","heute","weiss","heute","eben","einfach","leben","leben","natuerlich","wirklich","kaufhaus","damals","leute","umfragen","wurde","immer","mann","warum","frau","vergessen","jd","the","sagen","leute","immer","immer","lesen","immer","frau"
"14","domenig","kunst","heute","jahre","hoeness","kienzle","wer","haeaedelmae","katastrophe","art","zeitschrift","immer","recht","frau","art","jahrhunderts","ja","think","haller","welt","mann","wohl","gesellschaft","mann","cramer","heute","heute","wer","film","wurde","buch","welt","nie","mann","geppert","weltkrieg","studenten","tun","toskana","heute","vielleicht","joop","ja","heute","flick","vielleicht","mal","gibt","nie","schon","juden","maenner","kirche","rihs","warum","frau","immer","bush","golda","heute","sprache","buch","gnostiker","ps","haus","damals","elisabeth","frau","paar","cobe","schliesslich","weiss","vo","strasse","art","einst","kam","damals","lenin","buch","leben","kinder","cresspahl","lapp","enzensberger","mal","paar","kuenstler","wurde","leben","surrealismus","sebastiano","buch","krieg","oft","mal","ja","strasse","zeiten","vater","nie","immer","jahre","geschichte","frau","familie","menschen","praegen","ging","mal","ganz","kirche","seiten","eigene","millionen","einfach","wiesn","paris","sothebys","rosa","stadt","luege","beethoven","paar","spaeter","haris","geschichte","rm","williams","kunst","sohn","talk","familie","stadt","fortuna","mal","schlebusch","wurde","smith","ja","ja","goethe","kueche","goldt","augstein","kasperl","drexler","skulptur","fc","film","mal","schon","begriff","hans","wurde","leute","new","bisschen","erinnern","geschichte","sprache","erzaehlt","maenner","familie","verlag","fluechtlinge","paar","mueller","krieg","historiker","ja","sammler","eltern","schon","terminator","heute","ja","leben","jahre","stadt","mal","adyan","york","spaeter","niemand","spaeter","immer","vielleicht","kock","maenner","pistols","maenner","welttag","kinder","mann","menschen","ja","natuerlich","welt","geschichte","geschichte","gehalt","berg","ganz","erinnerungsorte","einst","spricht","alten","weltkrieg","immer","essen","vermeintlich","westen","leben","lindenstrasse","vielleicht","zuschauer","schon","christchurch","haette","eltern","sheffield","gar","toennies","paar","sagen","weiss","leute","stadt","sprache","borschtsch","gut","geschichte","haette","elfmeter","sagen","eben","opfer","geworden","spaeter","kunst","sagen","wohl","sick","sagen","natuerlich","bartsch","sagt","york","warum","leben","jahre","paar","heute","mann","leben","fc","kinder","theater","frauen","frau","buch"
"15","wer","alte","wurde","oberth","sagt","heute","drachme","sagt","zeit","immer","wer","damals","immer","mal","alten","mal","galerie","ganz","ruanda","mann","wer","weiss","stars","zeit","menschen","schon","wer","menschen","liebe","oft","kuenstler","vielleicht","mal","damals","schon","wort","oft","council","velarde","ja","heute","jahre","menschen","freud","heute","alten","nie","welt","leben","juden","haette","geschichte","glauben","illusion","duke","sagt","macht","namen","maier","kong","welt","henry","ganz","zeit","schon","welt","thompson","superman","menschen","karl","einst","fussball","wer","van","buch","wurde","nie","niemand","ja","musik","heute","wolff","oft","art","hammerstein","haus","jungen","sammlung","namen","mann","ja","krieg","vielleicht","jahre","wort","familie","menschen","tod","wer","leute","haus","shbab","sagt","schueler","floss","fisher","leben","sammler","verband","rubenstein","kam","buehne","kinder","wissen","wurde","mal","leute","brigitte","reden","geschichte","wut","schon","uhr","kopf","ja","michelangelo","immer","leben","art","buch","jugend","spaeter","ja","frauen","gesellschaft","heute","the","clark","junge","eben","namen","alte","frueher","rocky","berkéwicz","oehmann","mann","wer","krankheit","sammer","paar","jonny","mann","philharmonie","spiele","natuerlich","kinder","kultur","kind","jahrhundert","wer","wirklich","jemand","generation","vielleicht","jahrhundert","lindberghs","mabuse","joss","wiener","kinder","denen","krause","ja","geschichte","wer","maenner","alten","bild","idee","tag","kleine","damals","stadt","jemand","einfach","mutter","mann","access","ganz","ransmayr","werte","la","begriff","mal","lehrer","fernsehen","mann","wurde","wurde","heute","mal","schon","geschichte","lieux","firma","frau","warum","arbeit","eben","frauen","oft","angst","arbeiter","einst","gern","auto","geschichte","tergit","tatort","hofmann","spaeter","leben","heute","leben","wissen","sagen","immer","faustina","heute","immer","wurde","hause","wissen","mann","op","sagt","wurde","fans","zeit","wer","grigorjew","all","immer","arbeit","sagt","nie","paar","frauen","sohn","mann","ganz","notter","politiker","erzaehlt","seite","mann","erzaehlt","sagt","immer","heute","kinder"
"16","leben","ja","paar","kinder","vielleicht","alten","maenner","zeit","kuenstler","spaeter","schon","jahre","ganz","adams","mal","art","oft","tachyonen","heute","wer","immer","schiller","mehr","krieg","kunst","stéphane","erzaehlt","krieg","mal","schon","musik","art","schwarze","deutschen","merkel","krieg","generation","miss","welt","wer","peter","pjoengjang","tat","wurde","kaufhaus","burda","viele","bochum","roemer","vater","ganz","the","ganze","immer","gerald","art","spaeter","stadt","mann","orleans","menschen","summers","israel","kinder","erhard","kinder","weine","ja","kam","ganz","macht","himmelreich","carlos","oderberger","ja","gehoert","menschen","mueller","mann","schalke","kinder","menschen","kertész","jahre","pato","frau","manchmal","mann","schon","eigentlich","breslau","evelyn","schon","freund","vater","kinder","damals","mann","schmitt","oft","tommy","leute","stadt","jahre","rhein","mueller","schon","kinder","hamburg","grillo","haus","jahre","all","geschichte","leben","tiere","millionen","mann","mal","sohn","jahre","peymann","ging","borda","haendler","spaeter","natuerlich","kafka","york","firma","adhs","schon","paar","wer","erzaehlt","vielleicht","junge","vater","frau","alten","buch","frueher","schon","warum","bluhm","parzefall","manchmal","the","sagt","sagen","leben","berliner","caruso","stadt","bahn","kunstmarkt","paar","noten","kunst","piketty","gabriel","laengst","bisschen","paderborn","wurde","tag","peru","alberto","wer","krieg","sagen","damals","schiff","wurde","mal","insel","schon","leute","all","zuschauer","kinder","immer","berliner","berlin","bild","england","heute","erzaehlt","leben","ganze","jahre","leben","angeblich","ueberhaupt","warum","loewiths","zuschauer","coetzee","buero","new","natuerlich","wissen","frauen","gerade","mémoire","augen","beispiel","kinder","kamen","wurde","adrià","gibt","jahrhundert","jahrhunderts","vargas","wer","journalismus","mann","sagen","gesagt","natuerlich","immer","avengers","warum","heute","vielleicht","leben","finden","mal","weder","buch","sprache","schon","essen","gab","musik","bisschen","mal","frau","marcus","owens","iwan","denen","hardenberg","frauen","welt","leben","bisschen","gibt","stadt","oft","heute","punk","warum","heute","frauen","heute","fc","stadt","ganz","schon","mann"
"17","walter","tage","franc","denen","stueck","welt","frauen","welt","eben","samoa","mal","geld","lake","eigentlich","sagt","calle","eigenen","einfach","wer","mal","schon","paar","zeit","r","gerade","damals","art","namen","macht","gebaeude","kam","alte","strassen","brandts","vielleicht","vielleicht","wer","pogarell","art","leben","einfach","leben","brandt","millionen","kirche","frau","wort","licht","krieg","weyrich","weltmeister","mann","ja","volk","gehoert","wer","buch","freiheit","de","hans","oft","immer","buch","erzaehlt","begriff","kurz","schiedsrichter","brecht","geschichte","schon","buch","museen","paar","menschen","oft","oft","eltern","menschen","namen","oft","mal","kunst","erzaehlt","glueck","mal","bielefeld","nie","spaeter","guthaben","geschichte","wer","michelangelo","leben","malali","leyla","hans","mendes","frauen","uhr","jahre","frankenstein","geboren","mal","konnte","menschenrechtsaktivisten","manchmal","kindern","ganz","lang","gab","kruse","leute","helden","roman","frauen","stadt","dilma","la","weiss","mal","duchamp","nie","ganz","colifata","eben","ernst","schlacht","gab","frau","vielleicht","leben","alten","frau","leute","deg","mmm","jungen","ganz","studenten","wer","weiss","wissen","erzaehlt","internet","menschen","pfund","tag","internet","theater","schon","junge","eltern","wer","firma","leute","kam","wurde","buch","westen","kinder","jahrhundert","kapitalismus","damals","bundesliga","forscher","stadt","neubauer","film","reich","kinder","frau","kuenstler","familie","sagen","generation","gaeste","musik","wissen","alten","haus","dinge","wissen","roman","geschichte","ja","ganz","alten","natuerlich","stadt","mal","welt","paar","arbeiter","geschichte","wissen","welt","heute","namen","geschichte","natuerlich","schon","ard","paar","all","bisschen","art","warum","chef","kunst","menschen","deutsch","sohn","manchmal","kam","vater","preisstopp","iba","weiss","biess","sohn","schon","stadt","feige","bilder","autisten","mann","bald","republik","manchmal","frauen","denen","heute","vielleicht","namen","spaeter","denen","frau","corona","leben","arminius","geschichte","mensch","deutschen","mutter","fussball","egal","wohl","frau","heute","familie","tambudzai","macht","wer","lesen","flores","stadt","erzaehlt","warum","frau","natuerlich","bayern","ganz"
"18","all","fernsehen","frau","berliner","wer","mehr","mann","gesellschaft","leute","simmel","immer","zeller","wer","schon","buch","cipriano","schon","alte","kam","nie","natuerlich","weissen","krieg","leben","denen","de","bild","jahre","immer","mann","smith","nie","krieg","deneuve","geschichte","immer","mann","gerade","wissen","fotografie","geschichte","ja","historischen","suechtig","vater","visionen","film","sagt","mann","mann","million","schon","sagen","hamilton","mullahs","wurde","quixote","walser","immer","stadt","wort","artikel","baertsch","film","kunst","krieg","weiss","wer","haette","leben","laesst","heute","graf","krieg","gibt","schon","nietzsche","immer","live","geschichte","jahre","schriftsteller","sprache","leute","haus","gerade","ja","kunst","mitscherlich","paar","baer","mal","erzaehlt","schama","familie","gerade","georg","wer","weiss","menschen","namen","luxus","eltern","ferguson","cancellara","mal","rote","stand","jahre","kuenstler","zeit","geschichte","held","mann","abdankung","seiten","ingenhoven","nie","mann","perel","kinder","firma","menschen","frau","athen","arbeitet","heute","wirklich","steinbrueck","oft","vielleicht","vielleicht","menschen","kunst","leben","paar","mann","orgel","muenchen","mensch","vielleicht","wer","leute","konnte","frueher","eltern","mal","heute","internet","all","sagt","hitler","freiheit","vielleicht","mark","krause","junge","studenten","welt","werk","jazz","diagnosen","immer","tag","kimetto","mann","bild","ja","schon","leute","wer","gehoert","arbeiter","junge","damals","sylt","spieler","buch","team","freude","welt","maedchen","jahre","kunst","namen","krieg","leute","konnte","heute","sprache","mal","heute","ganz","ganz","buch","tag","warum","schon","muesste","beispiel","frau","suedsudan","wiedemann","leute","ganz","j","heute","heute","gemacht","sagt","leute","gar","buch","sowjetunion","hana","genau","mann","umbo","warum","jungen","sagen","tun","wurde","leute","ja","heute","le","mag","gibt","vielleicht","welt","zeit","gibt","olympischen","bild","bradfield","meinung","liebe","geschichte","namen","essen","weiss","gerne","natuerlich","mann","essen","paul","klein","sport","worden","ganz","gesicht","leute","geld","dieckmann","fischer","jaehrige","ganz","ganz","wissen","wurde","vielleicht"
"19","ging","weiss","zeit","oft","jahrhundert","inceman","neuseeland","schon","wer","fand","hauptstadt","fast","vielleicht","kam","weiss","familie","bild","geschichte","einst","jahre","pelcot","mal","bilder","jaehrige","nie","oft","kleinen","jahrhundert","mehr","nanga","star","einst","buch","schoene","jahrhundert","jahrhunderts","vater","geschichte","dbc","mabuse","buch","frau","baudrillard","jahre","tage","immer","mann","wurde","kelly","begriff","bahnhof","fuehrer","fotos","heckmann","millionen","ganz","roman","leben","art","schon","zeit","manfred","uhr","casas","sprache","vielleicht","fussball","helden","musik","reich","hitlers","vielleicht","kam","schon","bilder","lange","wer","arbeit","museum","mann","mtukudzi","oft","direktor","evangelikalen","buch","neue","einst","vielleicht","kinder","wer","paar","kunst","brack","weiss","tag","jahrhunderts","reichsmark","berlinale","young","frueher","mutter","maenner","schon","gab","ja","jungen","genen","frauen","internet","jahrhundert","vater","buch","frau","konnte","ja","mann","iyer","mark","laesst","menschen","haarmann","baecker","wirklich","jaehrige","zeit","geschichte","nachhaltigkeit","frau","ralf","geschichte","tiere","ganz","geschichte","paar","menschen","kopf","literatur","stavridis","chicago","mann","david","warum","mann","theater","jungen","schon","maenner","tag","computer","paar","kirche","hedwig","krieg","bischof","vater","tag","sammler","sitzen","gerne","frau","kunst","kleine","team","denen","krieg","theorie","meter","vielleicht","karl","weiss","schon","the","stadt","kapitalismus","documenta","wackwitz","vielleicht","tag","tod","buch","boese","uhr","wurde","studenten","kuratoren","spielt","gern","spaeter","ganz","welt","vielleicht","abitur","frau","mensch","jahrhundert","noten","bisschen","paar","buch","of","bild","emden","gesellschaft","vielleicht","damals","arbeitete","zeit","innovationskultur","artikel","wollten","alt","rechte","westwaren","stach","zeit","uebrigens","maedchen","oft","frau","bisschen","alten","weiss","leute","welt","frauen","fand","film","geschichte","tod","uebrigens","natuerlich","immer","warum","naehe","oft","kunst","oft","maske","natuerlich","musa","oft","frauen","paar","heute","maria","liminski","gerade","sprache","haette","eben","erzaehlt","eltern","zeit","spaeter","max","aussenministerin","paar","mann","nie","vielleicht","gijo","frauen"
"20","tv","champions","zug","studenten","zeit","kunst","maedchen","kam","heute","buch","mann","zeit","einst","geworden","attac","roth","heute","angst","mann","christies","ja","welt","wurde","macht","wer","zeit","nation","kunst","the","jahre","teheran","mann","nyse","wehler","bayern","reiches","bild","menschen","mittlerorganisationen","manchmal","guillaume","immer","jahrhunderts","wray","erhielt","bush","welt","werk","jahre","menschen","besetzten","kino","ludwig","laengst","heute","jaehrige","gesellschaft","millionen","mal","wurde","weiss","spaeter","entdeckung","moderne","kinder","emotionen","immer","lachen","leonor","voigt","haette","smoot","immer","vater","kinder","tod","weissen","spaeter","zeit","penck","wer","schon","lang","wurden","juden","putzi","viele","f","meter","mal","menschen","immer","zeit","paar","volksbuehne","frau","geschichte","vielleicht","immer","schwarzen","acres","frauen","welt","kopf","schriftsteller","braunberger","kuechentisch","mal","idee","paris","mal","wurde","leute","leute","kabul","kinder","immer","film","familie","vater","spaeter","vater","konnte","daran","osama","kinder","millionen","baumann","spieler","kangbashi","the","alte","meter","geschichte","gern","jungen","oft","wartenweiler","jungen","jahre","gleich","immer","dati","bloss","kaiser","schule","alte","paar","kinder","mann","kuenstler","mark","einst","weltkrieg","glaube","gerne","schreibt","bewerber","denen","junge","stadt","jungen","wurde","buch","jahrhunderts","ja","sammlung","berg","fallada","geschichte","wort","tod","meter","leute","gundlach","frauen","krieg","sagen","heute","tante","hans","biblioteca","oft","gastón","wort","schueler","film","ganz","frau","pop","heisst","ging","herrmann","mann","meint","denen","wohlfahrt","all","spaeter","mann","diamanten","mann","damals","minuten","françois","mann","taylor","niedernolte","kam","nie","ja","einfach","kam","steiner","weiss","warum","wahrheit","verfassung","welt","oft","kuehnert","fang","sagen","gibt","oft","leute","stunden","weiss","immer","mutter","alltag","warum","wissen","film","denen","mag","leute","wer","ganz","einfach","meidinger","paar","ploetzlich","gerade","casarès","frauen","schon","weiss","goldbeck","bild","sagen","portraet","vielleicht","leute","zeit","paar","vielleicht","jungen","vielleicht","paar","paar","pahlke"
