"date","Topic 1: Central Banks","Topic 2: News","Topic 3: Emerging Markets","Topic 4: Eurozone","Topic 5: Private Investment","Topic 6: Miscellaneous","Topic 7: Financial Markets","Topic 8: Companies","Topic 9: German Politics","Topic 10: Raw Materials"
2001-01-01,0.126954948227083,0.107466501989057,0.0830664502879465,0.0934066723154917,0.099984202438569,0.112306300354727,0.128218753141561,0.0463012164122302,0.066191782395772,0.136103172437564
2001-02-01,0.113293499722541,0.109034830750171,0.127979455148473,0.124004697440927,0.0867736065764173,0.122288324794487,0.136122546425944,0.026119836363871,0.0518912361754572,0.102491966601711
2001-03-01,0.124995097462447,0.113725797806278,0.138251559006942,0.101711312441987,0.0768194951039992,0.134407969565047,0.0955406518413931,0.0326312899556811,0.0639944568642063,0.117922369952021
2001-04-01,0.154373209362668,0.0957078761014109,0.127615006216552,0.136547921509271,0.0571517379317801,0.159954592140116,0.0680847613384507,0.0329612411481702,0.0855451646034921,0.0820584896480891
2001-05-01,0.148203691279582,0.107410184563979,0.077982556533407,0.0895457595011642,0.0879145454306274,0.121459673494087,0.138021758290909,0.0336898325374587,0.0838365102542852,0.111935488114501
2001-06-01,0.111742884271424,0.130247090776603,0.0845386093139311,0.143330315543092,0.0722613553558416,0.114856360544969,0.08949588182039,0.0334864309846093,0.117174906706119,0.102866164683022
2001-07-01,0.0985243682903433,0.11714387080667,0.112163778037659,0.151676018028199,0.0598399537468957,0.138181149231962,0.0951210858967452,0.0381719511714387,0.10860281460652,0.080575010183567
2001-08-01,0.123709252885199,0.158814459482611,0.105144298908219,0.12369367825938,0.0768607784197985,0.129923528587226,0.0843521734390331,0.0541062500973414,0.0688242714968773,0.0745713084243151
2001-09-01,0.100714535757676,0.130943310750983,0.0694767621440191,0.103164960978523,0.116261351234479,0.109816115149394,0.101023412886354,0.0493379733541997,0.097872866173836,0.121388711570537
2001-10-01,0.124006597690808,0.117658819413205,0.0578630812548941,0.143199880041985,0.110511321037637,0.0990153446293797,0.104829976175005,0.0272238050015828,0.0763732693557255,0.139317905399777
2001-11-01,0.106696577552004,0.15462197337684,0.0815009826096629,0.156086617968779,0.0824094330527643,0.109959583225184,0.0728799733026809,0.0301457228669954,0.0917534947532352,0.113945641291854
2001-12-01,0.100645531879975,0.11668809321918,0.112270576328674,0.155652506906644,0.0909488771574715,0.144177904209634,0.0813616346180147,0.0216772887661041,0.086121064580541,0.0904565223337619
2002-01-01,0.055045871559633,0.116372044454389,0.126128142015365,0.153203550384128,0.104005370328933,0.141060639964198,0.0522264488699933,0.0277616170657119,0.129245916312374,0.0949503990452749
2002-02-01,0.0629933081674674,0.158008750857927,0.142887783115992,0.130061770761839,0.0907901509951956,0.142501715854496,0.0647520590253946,0.0436684969114619,0.0684840425531915,0.095851921757035
2002-03-01,0.0899895905621096,0.130968077723803,0.126700208188758,0.104042331714087,0.101197085357391,0.135409437890354,0.128365718251214,0.0257286606523248,0.0508154059680777,0.106783483691881
2002-04-01,0.0823804531892589,0.123086847834852,0.115539069429885,0.100120957987259,0.0737843722280461,0.148181598258205,0.0955406822030481,0.0497540520925732,0.0919119425852754,0.119700024191597
2002-05-01,0.0869098712446352,0.137230204640169,0.0978571872861852,0.128910866455184,0.0674721652049512,0.125536480686695,0.0877184798158861,0.0390775642221808,0.13581513964048,0.0934720408036325
2002-06-01,0.111385252099168,0.137013012853675,0.121274224999005,0.100620796689084,0.0791913725178081,0.125034820327112,0.10475944128298,0.0506188069561065,0.0452863225755104,0.12481594969955
2002-07-01,0.0949231085449483,0.132537324588449,0.0920455182465385,0.117719603116767,0.0820113235046808,0.147224246501112,0.0683147411103014,0.0785544780163313,0.0554590130238989,0.131210643346974
2002-08-01,0.0839579116290096,0.105275635063917,0.121687911446651,0.107080985466017,0.0704451374072251,0.16950234330835,0.0540328610244908,0.0955923919981035,0.0734905264693546,0.118934296186881
2002-09-01,0.116126921818777,0.101873919342025,0.103789896724146,0.104117014813776,0.100191597738212,0.127505958222347,0.0865227347072293,0.047408757418571,0.0761484181503809,0.136314781064536
2002-10-01,0.0821056697863075,0.0758898000035118,0.14500184369019,0.154466119997893,0.0806307176344577,0.152815578304156,0.0703236115256975,0.0346964934768485,0.111973450861267,0.0920967147196713
2002-11-01,0.136878130217028,0.0769782971619366,0.0649582637729549,0.171769616026711,0.102020033388982,0.134273789649416,0.0812353923205342,0.0276627712854758,0.131485809682805,0.0727378964941569
2002-12-01,0.15866648913152,0.0719516660563896,0.0912419693086116,0.175227189507673,0.070620152458307,0.14649978362904,0.0613162011917047,0.0416930195399621,0.108301987284045,0.0744815418927466
2003-01-01,0.0854136654570652,0.0935465635770164,0.108408249603384,0.14037455095826,0.0738160797972246,0.180127281679097,0.0584438082386623,0.0485056255584529,0.085450135852222,0.125914039278616
2003-02-01,0.143036532334953,0.0975745878194545,0.0743436504429923,0.133758109899309,0.123549519800944,0.0932027998046648,0.060972490291375,0.0492988861242239,0.0723902983512778,0.151873125130805
2003-03-01,0.127245199917418,0.0944417681737894,0.0565228362351754,0.108801871860161,0.0617300942811919,0.125478861285069,0.0805633932053311,0.0541830110338816,0.136145711467437,0.154887252540546
2003-04-01,0.103858126591831,0.099173033990504,0.126434613086816,0.101751407099959,0.107568468383486,0.186271735370877,0.0518190107851461,0.040719428984687,0.0814074143948684,0.100996761311826
2003-05-01,0.173492705220601,0.0862541747231499,0.0815433292318509,0.154139567586571,0.0792230620495693,0.125048338899631,0.0795218843381965,0.019194937598875,0.0731059940235542,0.128476006328001
