"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01"
"2001-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-01",0.955369194981999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-07-01",0.953972319068903,0.969066133380675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-10-01",0.931432419035587,0.956417313979749,0.955154370721959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002-01-01",0.925850339367223,0.92111669418835,0.923374619409937,0.931622153769004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002-04-01",0.887194718074173,0.919183523886453,0.916420853248361,0.921723960724781,0.9273110351827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002-07-01",0.926628600222148,0.935633610485406,0.937980609028088,0.935344907769281,0.936225034540677,0.928686580546591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002-10-01",0.921210704360143,0.95429564077366,0.943322926057862,0.944497538018401,0.904233246482504,0.913477557096175,0.928841181981818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-01",0.920091357472951,0.94699061766355,0.941055275826366,0.939286923066211,0.911886110702001,0.921520072620335,0.930506438477151,0.962891048223873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-04-01",0.923552101045688,0.932970763615525,0.92963537624399,0.921652030358078,0.911532891783928,0.901212260012927,0.925421574299019,0.944783868371343,0.942253646866927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-07-01",0.921477821491475,0.92482053520128,0.922063024262862,0.928228611126294,0.927757985186547,0.908855022820509,0.926600923079678,0.918464012403953,0.921232355162553,0.941028930046446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-10-01",0.87572524000644,0.895200492097114,0.89176508256291,0.902707655800899,0.899258040421504,0.92147354227339,0.9027196382653,0.911481899026401,0.908479052685287,0.905721913618005,0.928548432629268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",0.910949208069291,0.898948280187843,0.895823007836577,0.887336524382914,0.901034381342643,0.890522124530694,0.906652622224474,0.897265289624569,0.900218059048946,0.918331477704554,0.931650714083055,0.930855254891447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-04-01",0.877251543693433,0.860589434213538,0.858128741189982,0.857669628285141,0.890528785438667,0.883780612403629,0.88053654432151,0.862342182278718,0.862557080415084,0.891103552941441,0.917197297341319,0.924376712597051,0.931880785812565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-07-01",0.846825126442327,0.836530019937678,0.838403605128055,0.838473506749237,0.870205976007753,0.86633078161646,0.856196693019786,0.843174681184026,0.83521190692414,0.869793225332042,0.888673961033336,0.91171326281252,0.899971642881261,0.951203432733652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-10-01",0.857377330927483,0.881994695192734,0.877053874312959,0.875063936831349,0.873553191795565,0.905323490488291,0.893795355209272,0.893552738176679,0.892154311854719,0.890225109206537,0.893884404235718,0.942443675256956,0.923388124368641,0.914293522338839,0.908403676873062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005-01-01",0.82805898849499,0.813105181494503,0.812557277473453,0.818527696866991,0.856305700197271,0.837231427062034,0.836414279990771,0.823708686794924,0.81867361984338,0.855682836545823,0.877339337658681,0.897129713319821,0.9020815446606,0.93750049689756,0.947683179674261,0.900067767804549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005-04-01",0.875374963612332,0.871218376731831,0.8637493376953,0.858228762157835,0.877996766837925,0.86747286169538,0.885749475618056,0.872681166427587,0.86874544544445,0.893199928617645,0.907845180837135,0.916898510247979,0.928025403113081,0.939883769833236,0.937953288241498,0.920401611861521,0.942712355434841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005-07-01",0.869412708183533,0.851105128602535,0.854168960430278,0.840162183753524,0.871804505582397,0.854546613468839,0.869429714748356,0.851797121766976,0.84886653173967,0.884830155728695,0.892720295367199,0.900865403514996,0.905811059744732,0.93814027024782,0.943012676569245,0.906003697056087,0.937077427205156,0.948523027878843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005-10-01",0.825754715143973,0.822297052518212,0.816486413733965,0.827373902847312,0.853745812518386,0.859499783294563,0.838461835962746,0.83397918798111,0.831845788814701,0.853142595386736,0.877881635498108,0.914494010255288,0.898553878537474,0.932590265701268,0.924776055958423,0.919653506485953,0.924506090669669,0.91615802321291,0.92214579607211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-01-01",0.775609934722134,0.748175985772185,0.748677900109215,0.754372206009532,0.799265879675001,0.78070087467137,0.77339367608033,0.758558373352502,0.760880070022902,0.792744544970416,0.822626517387059,0.837841357882534,0.841754137093022,0.887487156268365,0.886369970092668,0.844563245783074,0.896727101322003,0.876266118741665,0.89425128931036,0.949925359504448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-04-01",0.79292648586638,0.796266573624458,0.798339837831842,0.799319820642664,0.823009968452942,0.835374266800719,0.820152037171263,0.806211243143805,0.808631814456243,0.822807168217134,0.847768800345184,0.875161926136732,0.857174133209347,0.909287742227959,0.905623963184526,0.887501699466924,0.895043505277145,0.897655810264782,0.891404708944075,0.94194053862642,0.930045161733868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-07-01",0.769759163750291,0.760379014144923,0.769645894210936,0.771447244342475,0.795339813781571,0.791942527123704,0.795837412679057,0.780056785771713,0.776077060568272,0.798915700896259,0.819705037447153,0.848652118121452,0.834083793739363,0.891890567011875,0.904864916462411,0.871233332045249,0.898161007389901,0.890978708584271,0.891755430608329,0.915910234973375,0.914949511287626,0.941902201711488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-10-01",0.807316935669599,0.809107129667109,0.817093947933286,0.819528037026917,0.824259145037864,0.827809000639468,0.829183179716074,0.833951298414727,0.823352251806773,0.835551165291144,0.846370420929907,0.882271086832142,0.861615480822643,0.89208256650565,0.905792406044434,0.905674676980641,0.90194669162082,0.897010218332639,0.892839691654401,0.918221777207905,0.899551051309523,0.929089467943023,0.946394867717869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-01-01",0.809406948875318,0.817445761728211,0.819807040470708,0.818035585424144,0.825695553606866,0.846542109243811,0.83731354831305,0.84046323806684,0.838140258652839,0.840107298962898,0.846149082117569,0.890005571438956,0.867301630386247,0.893242833349525,0.894661234472938,0.908778769516226,0.891073151298723,0.892377980652298,0.886417872613159,0.920995037070535,0.898725722476441,0.929044184557808,0.932783611325534,0.95096477342587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-04-01",0.759655430818654,0.76486621544733,0.770529276725798,0.76921108780647,0.78058274387513,0.788082799137434,0.794126912170297,0.787038980473684,0.783215098781085,0.800989696435783,0.808798681458083,0.843485882537709,0.829066623387915,0.873019633356381,0.886420086038318,0.869500082767467,0.883376390365406,0.883757505294971,0.872819634267387,0.869507040032663,0.856385220762664,0.89911333436427,0.921065459343168,0.925012033823396,0.936297925430572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-07-01",0.801048851849365,0.778676630038748,0.796275581883759,0.789453429570801,0.805960793042595,0.797170068376506,0.814534092871807,0.796887526535865,0.798117493836839,0.822057604127023,0.833853206523504,0.852417543174759,0.850164429784855,0.879729847140921,0.881585463380742,0.860088236407024,0.874958171968426,0.876280615344482,0.882219799065039,0.884659201688872,0.873400328006037,0.888270417950028,0.896944419540126,0.891198894122178,0.912413374514486,0.907430194879926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-01",0.801909198007316,0.78749625884271,0.793783333728742,0.797190603835705,0.794289376431399,0.782475525710337,0.815218254113958,0.810035802191753,0.80232707099082,0.817884687403163,0.828615139786398,0.841020400013688,0.847408921813277,0.863421792939502,0.863752065952676,0.852988868927417,0.863056107429612,0.873932112019103,0.859163296804424,0.854814411810818,0.83699236816,0.859176139993884,0.885784047699627,0.889927499319184,0.895018296235068,0.904017410248603,0.939035544050255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-01-01",0.800736597038599,0.769139420297245,0.777082913233181,0.779001617300727,0.786965011869098,0.750882153161867,0.784954176812745,0.78014999594622,0.777560440718534,0.801227516605667,0.812832120720609,0.815764572149049,0.824254544544971,0.845930037053864,0.84883742830779,0.817118312269914,0.852669455072925,0.853746635943264,0.851210997594756,0.847705982757218,0.850708349421142,0.848300063620997,0.868522600539039,0.865661613203417,0.870286450250176,0.866940947652584,0.914961117874889,0.946645473902909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-04-01",0.794685903302322,0.795971623343718,0.795345604422742,0.795958943901317,0.801872815041436,0.801134570786371,0.814828518794737,0.807438037694785,0.804659202951997,0.819135266032479,0.823484758602943,0.848690430264907,0.844414196115288,0.865841258005143,0.858875275880701,0.865784704665479,0.863277962303287,0.873656209336733,0.855890018947456,0.863796704837964,0.840607398410344,0.869689185991626,0.880684778592786,0.880858458784573,0.894636547601235,0.891580330500298,0.906907044191871,0.946917609284563,0.943117072897354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-07-01",0.730073058663609,0.717220914754269,0.725213754800497,0.725357245302409,0.734443976194381,0.723295888641336,0.753488956496824,0.729066192970239,0.730170272690933,0.743724285513878,0.753083174930169,0.765355767913422,0.767558191795737,0.796055215711199,0.787199662710504,0.780970914997642,0.789287842668938,0.798890441603457,0.785457361400196,0.776572600165946,0.766421945448538,0.7939669261875,0.818330334209213,0.8107612467347,0.824324616800539,0.834341421794459,0.863358901124501,0.917920194174589,0.922296651857526,0.95186396200347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-10-01",0.65625248893395,0.619384101042513,0.633921657243704,0.642181152632182,0.645052284963579,0.606012338614461,0.660789755078258,0.650475454208355,0.643023414031961,0.677617465291339,0.673282164492626,0.656426170298319,0.679740444393408,0.701648240186621,0.699992213304561,0.664819289134899,0.708034306083603,0.715306345256188,0.706323483643079,0.682204993896181,0.692526439374659,0.692811872349366,0.729920445212372,0.709708306568472,0.722271399806543,0.746424492200072,0.811775642262788,0.866891724218129,0.883224467620957,0.880803318216958,0.913066993268672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-01-01",0.728143762804443,0.704632499507459,0.710942968492735,0.727009563038768,0.717572277239441,0.691679624333475,0.733138865972698,0.736950061360737,0.728699603509696,0.756054719841612,0.758168954543399,0.754601368566546,0.766061095212381,0.780195330187199,0.777931874409995,0.75934987087627,0.788547281172801,0.795010320542085,0.776232633122191,0.767104667260913,0.759070858839113,0.768940120285072,0.79900629259885,0.791989476454641,0.800213232909957,0.81186037168478,0.848133243790758,0.891916105118578,0.901450909383966,0.900768750338892,0.903511180063953,0.93015235642318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-04-01",0.651810962682266,0.629109506237423,0.636764628165262,0.650663717173703,0.659909767005678,0.630183262359899,0.673471716842881,0.655679324754533,0.654306243704838,0.685786632388038,0.693491521576989,0.678692179401323,0.697127553987335,0.721393085238436,0.714454734278566,0.690960907244036,0.724604125984311,0.728827278454598,0.705922674045047,0.701553819645641,0.706861638297512,0.718669222655808,0.745782473017662,0.72843267701642,0.734524944686837,0.755465323276205,0.791472311108871,0.847461157013409,0.858787366033972,0.862673571866417,0.891997362119358,0.921726553702686,0.940144650885718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-07-01",0.660669184517849,0.617623092253813,0.630234003761125,0.641632964755221,0.670281075152315,0.631198154233228,0.661360165206807,0.631792111001175,0.6369414137103,0.668727050854293,0.701080240848993,0.677868680564961,0.702624581875277,0.732712906689359,0.725668044860351,0.672430919938432,0.721992256630084,0.719149458591675,0.717359781847092,0.73331309575622,0.757496213519321,0.739022365368115,0.751489953184858,0.721231447183324,0.728858827371397,0.722188169853516,0.798653848636039,0.824228844270779,0.859294950148602,0.82915203796396,0.848864890684608,0.874478706521874,0.892983126013905,0.916385896868268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-10-01",0.657980053966914,0.632959996414457,0.641062061352139,0.658775477071351,0.678328919312076,0.646043964575923,0.683346781340435,0.654164031101912,0.653902290095979,0.67479118727017,0.700956153311778,0.693124764794701,0.709487755168572,0.7315673378989,0.725028413420703,0.701183901294831,0.733623114766788,0.733102975198794,0.712740978348335,0.71241240776911,0.717207897652925,0.724266864825258,0.74397653866621,0.733969354349166,0.736843778716512,0.745235814303436,0.793339450672415,0.843414377431029,0.849399486966774,0.850876618816189,0.87735790070371,0.888423316601693,0.907702291418287,0.938235097187066,0.925276867989703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
