"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01","2024-01-01","2024-04-01"
"2006-04-01",0.892075051513611,0.871741749295318,0.813892023430035,0.894123825061799,0.819468366455842,0.83974539171421,0.838631668077965,0.84262981234109,0.817413113112251,0.876228082154457,0.884822155871243,0.873075370968472,0.831684514159494,0.934290968719794,0.922958644823449,0.92955824403005,0.944258963143311,0.940235255468944,0.941227049824232,0.963606112763972,0.950327962020141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-07-01",0.880149319932325,0.875958879379517,0.806834781447436,0.872562871864715,0.803283226840934,0.833436114123469,0.8261093776776,0.814516783708609,0.793247804754708,0.866690896539073,0.866908901402645,0.853514587137846,0.82517536852949,0.930360622933521,0.921770495181357,0.932451463898068,0.940411541661874,0.936075782808734,0.937072546875104,0.954356487293614,0.953238075908081,0.959408713749838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-10-01",0.88496675291168,0.880486142511259,0.82671821882032,0.884568325357642,0.825957273128577,0.852992420674232,0.839001729951557,0.8321118502868,0.803843330612581,0.874156985921931,0.870129995715664,0.861834021842334,0.841924266945867,0.923685621475732,0.902624234200689,0.925337173258529,0.925644404516872,0.91905826673853,0.924991980415913,0.939245845773827,0.94347426428603,0.945540349871297,0.948566387083784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-01-01",0.874790499690117,0.87548557237145,0.804999789082824,0.860494774718355,0.814721356669843,0.84761771164,0.837417819271396,0.80567708457771,0.792837731629001,0.86403227653293,0.847584533338836,0.847307576104779,0.830128638577457,0.915860206716642,0.889839314402835,0.91495921526464,0.920375972822727,0.90351661353329,0.908770016013028,0.92145959084188,0.937448470617795,0.930505227677241,0.947168971790818,0.948465085192354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-04-01",0.857507647026686,0.866136757415021,0.796869697405593,0.855296286960028,0.796472158748553,0.840294726930862,0.826766012396021,0.800458527338142,0.779798113772765,0.863993297020661,0.855062738550315,0.84870996511218,0.835493256853564,0.924852590668395,0.910086332454994,0.926507035045876,0.932159279979868,0.924936935976849,0.925918031090227,0.928292090439841,0.9475842252434,0.93114185113789,0.946913239639192,0.944746118142554,0.955677381039777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-07-01",0.847334025072877,0.848410056477837,0.779298461986043,0.838780641356867,0.788455111190691,0.819845713972006,0.817395895218081,0.785391233676399,0.76906322423636,0.85339144696718,0.844223466471552,0.83723707751456,0.822145496698706,0.908992008224815,0.893694474828506,0.911446070152712,0.915452387850718,0.901047834205721,0.906677980164947,0.908607163921913,0.926655796452336,0.911364792521163,0.927974607866501,0.926486826610581,0.950245974584768,0.961074301892224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-01",0.855946549118676,0.854849189428748,0.796635083805798,0.858532648102798,0.799619000239501,0.828526893840844,0.826781846823023,0.81040545843052,0.792711529379219,0.860575623539256,0.854066452313816,0.852946546771139,0.833332286166278,0.915082475331238,0.900217485843004,0.920008380302954,0.921961834629089,0.905957854851141,0.914429123271553,0.922799922921583,0.936952655455291,0.920755753116555,0.933371544128348,0.935418187244822,0.942496258216593,0.959973406460312,0.962145805597973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-01-01",0.85207589172809,0.849061236672935,0.788454226057784,0.850134373270843,0.796998260648226,0.817833071755807,0.81805739294442,0.800778748623045,0.787508537253164,0.855696602446035,0.853751756064643,0.84649544201584,0.830091459746669,0.911164886353355,0.897834671074024,0.915189192151415,0.922834220903589,0.90799472070629,0.910689291639184,0.916806843035944,0.934167258795152,0.915272932411937,0.92320761357267,0.927370464745098,0.937578186341522,0.953710424413821,0.955870179737826,0.973424224411591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-04-01",0.830736605605541,0.83156107564316,0.747840633925497,0.830972214888827,0.758329543827929,0.794060586775668,0.796238946235008,0.773912927169071,0.759790334672333,0.843157116296725,0.837364353120602,0.830679412716629,0.802842787226544,0.909544221282627,0.906078292264306,0.921309615108397,0.924920019612768,0.917311100264088,0.918875734276692,0.922465041764891,0.933311059324344,0.924060310052231,0.940780449362644,0.917172427869089,0.934015842680589,0.959016216971805,0.958213929815378,0.963048062061734,0.966017889970933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-07-01",0.845421997632462,0.838418479686782,0.780439997505077,0.851977697369859,0.783970119333033,0.810200462805178,0.815364952600227,0.796585253642611,0.782319015098521,0.847867995434482,0.854296640100987,0.836363927264681,0.813827511349835,0.907201553675866,0.902063664623978,0.914220343054083,0.91923444163572,0.908453840615285,0.920914298835745,0.924396383221668,0.934245756140541,0.928070133851021,0.931967397384225,0.922312870375571,0.929392493367739,0.942845378900334,0.948543742518701,0.956684788083839,0.95834330466295,0.969337093535129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
