"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01"
"2008-07-01",0.394512247860887,0.425277386151908,0.526673155479323,0.387425623773068,0.42665868093447,0.439935347501837,0.517820878262857,0.465126680610297,0.437855821967089,0.477393929545508,0.439840266084873,0.451980553398311,0.368854478714011,0.470766537725232,0.415418116766374,0.459585320397477,0.422554989922238,0.475910988194151,0.502493485122747,0.450669280965126,0.408470774131131,0.459252832687096,0.636616093512704,0.56142976124914,0.523771987732944,0.682680887077268,0.794596587218511,0.710551630735116,0.685796902904121,0.751823788446068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-10-01",0.405570235230369,0.416262932860404,0.484362597499713,0.413987757881315,0.445498841593266,0.436431911954047,0.455533151983196,0.530535364879187,0.460514361605698,0.476621549625941,0.468723755048582,0.489512801393642,0.383153402790124,0.458359793230182,0.396641651554429,0.499742384797873,0.442851275475937,0.456336203541413,0.467974656761474,0.461396315043234,0.405861745296228,0.437111042046124,0.561783126542677,0.745823103717763,0.575457620878639,0.619567331678849,0.66232856974705,0.822095456770387,0.676655243319209,0.671331287098937,0.738175911627069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-01-01",0.423466411168003,0.433424434492381,0.4398715917892,0.376654984866907,0.457026654305891,0.442833884684697,0.419925537774496,0.483304295465301,0.557145468751344,0.482146274960002,0.437208073466904,0.441409795843758,0.439047673574251,0.461223225074801,0.380402987193728,0.454801021357605,0.500258028238736,0.48064650779105,0.429623065047286,0.423035475113147,0.468905323258035,0.467735342176018,0.515779730614947,0.543009278537533,0.736272839901861,0.613028082754628,0.530480792706548,0.552991501307136,0.847779806897498,0.608826601694715,0.582300571594911,0.628460184526479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-04-01",0.328110708828578,0.37837640511788,0.440392432590265,0.303085301739509,0.36545235592314,0.385592457611135,0.430174799362979,0.420653730419889,0.411289514711651,0.477624350067359,0.359264267488916,0.372206119292466,0.29950982086211,0.415244868092959,0.315793024813023,0.381260009411178,0.381905999519934,0.452671523467077,0.413894052673416,0.349998529158595,0.336868227170541,0.427935502681159,0.555914246270885,0.537160484536114,0.558029406687322,0.836195899052457,0.704852866490163,0.671215535785727,0.704572751169885,0.774406104009248,0.749251835831573,0.666674121256282,0.653699948591679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-07-01",0.289776492325219,0.319962737839709,0.446605878862125,0.296725146444697,0.337465754337195,0.335396187045923,0.458773587080485,0.401520235528326,0.34992224100033,0.377817940112302,0.37653045373629,0.363249205109842,0.281205325260614,0.36073362092359,0.32410829961554,0.386116534028761,0.332354299545023,0.373360349120047,0.442670860507972,0.353762849560393,0.290024850936438,0.337959962804272,0.606514733440664,0.566852494311374,0.508315317116891,0.646896164213902,0.778262320248409,0.732051473853775,0.644609869763627,0.616465482704438,0.898341370785016,0.732085356265649,0.557914912227985,0.733330024822832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-10-01",0.318287471369673,0.331549368863742,0.421437127553221,0.327921195572583,0.365636591970482,0.347506623956527,0.401436516026243,0.460052956565192,0.379784749980375,0.386181477477217,0.393906870072068,0.406280807292191,0.316423674462534,0.370311244007467,0.313240724457069,0.419364613928544,0.359615149891562,0.372085628897741,0.401853814376376,0.373835712014607,0.313737213197901,0.353626857044489,0.513640583464043,0.692619403749186,0.550143885723692,0.607141056228895,0.663542996126797,0.806367906073183,0.662100583607312,0.59917874960898,0.714075433744647,0.87857794067219,0.587047171466777,0.663231839098027,0.752982627847557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-01-01",0.358543046670776,0.36537893842765,0.379137771760449,0.3276393370259,0.409629174300212,0.360655127742977,0.344829050753947,0.438210247424415,0.485548909461356,0.388163256734309,0.385366630227513,0.387920324549193,0.405342498571474,0.381726059104054,0.348300985499106,0.437272007863958,0.467914890441178,0.44849926163773,0.431137624916044,0.377668658330323,0.401748519482365,0.409277706162391,0.504092784919106,0.557785643750615,0.704925910358287,0.559889821405646,0.480829498154124,0.545795880609326,0.757897142041444,0.515657725722404,0.507606669248192,0.558333329952961,0.822402620431406,0.582679372834024,0.51462527279563,0.572572112050627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-04-01",0.346539749093617,0.393593654050087,0.409234999233604,0.305413477507228,0.384833776285842,0.379109342666553,0.395433348626006,0.485806106291262,0.475964759671273,0.514214309533974,0.401404141679239,0.415769233696536,0.357194751283863,0.43837096675545,0.392148000843068,0.475454343436362,0.491342206271249,0.560482630034261,0.526801159333853,0.386603699499912,0.380758547402048,0.523906812275089,0.662177576035656,0.642125207712673,0.626012302347126,0.805805870766056,0.570698467385804,0.612697943081465,0.629183622722586,0.705519526744352,0.587416960462784,0.549844411349861,0.635622380920453,0.813553095861155,0.578118925939851,0.533895085089075,0.666291273735025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-01",0.259237042035785,0.290869290775708,0.422579700830946,0.253662429488184,0.310031854630779,0.302371217724125,0.436839423696458,0.375172148107195,0.324545250689252,0.342737547299497,0.327643091334153,0.324242326660414,0.253211915324104,0.333969185414507,0.305780098973693,0.358436602582673,0.318671131986804,0.382686580373269,0.437421947127173,0.323834413026148,0.259152609357267,0.327986031144052,0.598836163914743,0.558013354953731,0.496896094567421,0.654222880578194,0.78513034206438,0.729850604929822,0.634981863035796,0.613183265126871,0.901105741773583,0.689720324923739,0.528138202738917,0.739439888240646,0.933075701196782,0.713091756961265,0.521382595776811,0.624598519024488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-10-01",0.30623554968389,0.319797647030401,0.421310612231881,0.301568341050814,0.352153106513694,0.33877002680737,0.399165521292475,0.414735352312476,0.359442313641557,0.351197715546787,0.35225563129288,0.368209583563833,0.290939653015797,0.371605264412072,0.309259556141349,0.398760196059114,0.333065484889486,0.388577006865343,0.399352149332524,0.3792474543055,0.311782748458846,0.341163576531319,0.495796444552036,0.666992235538271,0.493711704873959,0.599768133526952,0.67116208891412,0.829381660266635,0.6360965080132,0.590479895819586,0.738400386867527,0.838465208274134,0.530823637418197,0.671532521297726,0.76860104794221,0.835112321566509,0.492757540270779,0.52229693315298,0.763927526975017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-01-01",0.427131073021876,0.428447664623565,0.449034613304656,0.407754735612774,0.437585083982285,0.433106064160831,0.368145743841672,0.431925497920429,0.428595282309048,0.440415107843641,0.421351330538729,0.411543646144693,0.401269098961491,0.450785880041976,0.404562428007558,0.463162569585888,0.40978458683987,0.425786850627936,0.432946909088405,0.463853611136818,0.463442762876416,0.442267056331675,0.457411376377121,0.437876872169008,0.420948685905587,0.397203710724248,0.404971600430921,0.419786483970504,0.480148997025282,0.497868730274581,0.503141584251542,0.487716185034883,0.495147257024228,0.460711201773544,0.455268331642715,0.46735059933854,0.448523796323426,0.434877351210002,0.445298113245482,0.477152188169187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-01",0.435805307797814,0.452491469012349,0.482736201578243,0.395923374686445,0.469053939633286,0.479439614971949,0.447102897260163,0.499206067324041,0.505595498948856,0.516022004150103,0.445708292940169,0.483914812065771,0.422946305571294,0.516014381754349,0.416174948778447,0.500974001418952,0.477308584679794,0.558786273971889,0.495508616697385,0.479239934250857,0.483822806324762,0.535082716461872,0.57459192494755,0.574316743652693,0.552844498571846,0.736806209570043,0.614767160625142,0.63305123959493,0.673405665576654,0.720827061477475,0.682779218811599,0.632126259239054,0.633605561755974,0.795674334987567,0.636079204304403,0.618750565364092,0.577666775431296,0.720913887000216,0.640714690330473,0.652270510792713,0.590213665108976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-01",0.469485164415357,0.437120426051009,0.46189404987905,0.434576184388273,0.473623139231616,0.47539182632797,0.376644439354758,0.437668490614245,0.455633026346098,0.455927319200651,0.456543796663853,0.459999775777034,0.425312280703894,0.494748125878749,0.449869493794765,0.512420967582383,0.438315609701053,0.475186864055725,0.476299900374912,0.509016976773052,0.499082808187452,0.475871239696292,0.473881891546749,0.449875493141133,0.381786392251489,0.384220499924981,0.390975744233487,0.406116035905494,0.44824002826193,0.517578122391047,0.509004286482629,0.48903468431511,0.455487002947026,0.447663726768572,0.443342759283875,0.454669439097422,0.413844954116635,0.437536505116186,0.421211565363503,0.448394983635004,0.595205872781743,0.61308050476312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-10-01",0.4352537572681,0.406839472362228,0.411063517085961,0.407193987892874,0.444342696702231,0.440834407910035,0.332802341816772,0.398443708201852,0.410228575934151,0.416907390798,0.417418543468664,0.429911091294364,0.395899649175566,0.448875775590637,0.418587994825313,0.465077491540257,0.412472932091245,0.41808717301415,0.407405159321345,0.471414930354904,0.479434067870364,0.446271964374824,0.381306460902228,0.366681296014454,0.311053937514379,0.281760917750804,0.28213352524727,0.298002361234831,0.352727461148372,0.430140813084918,0.393872585909605,0.389881289909483,0.374107723542789,0.321123261902877,0.311674775884838,0.360636737513332,0.345363691326163,0.326979614068234,0.288225248231195,0.366555635491913,0.508026400385775,0.503381404261469,0.627359791335249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",0.429572668960699,0.403385567115193,0.369245615987467,0.414163255001263,0.423166564113492,0.424529634526856,0.263187493698816,0.341931466793642,0.400239772444123,0.374262957177692,0.385105676114217,0.394941691283487,0.403405231635603,0.423619384475342,0.39895721440866,0.422299036778581,0.366615993095422,0.370975709245945,0.360262404269785,0.450762891962121,0.465968985090565,0.405804552744097,0.299846471699672,0.282098027385744,0.247382733006678,0.184627169940099,0.174350469669824,0.187821782096177,0.270667585971005,0.375799955996624,0.302693213945263,0.299923308568306,0.314604495700545,0.223969130690581,0.197887858304053,0.248632060615983,0.284918414865933,0.237484068732446,0.167840562814329,0.236809477915066,0.443597367456929,0.395018674940745,0.552697631090785,0.598859515113055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-04-01",0.430556277747839,0.391258358342214,0.369386755507249,0.398399716739386,0.432065704883609,0.42701790218594,0.273664567678647,0.356644839890354,0.39201810452412,0.41009638090617,0.385246252243453,0.404970176446624,0.393688685939745,0.444950594828424,0.413989222366538,0.443633791827376,0.376832710574023,0.391073692819507,0.381410301146402,0.477677912925674,0.484135268612282,0.434890673857651,0.323148116324877,0.296572603346978,0.252636120509329,0.21765017663554,0.179235283253683,0.196056691542088,0.278740384124674,0.390883925502212,0.315581517994759,0.309444741954617,0.327152092273037,0.252622285351802,0.216133303547377,0.259837303237917,0.283081446377273,0.280218930440883,0.184376373217595,0.24779105767821,0.45789786606596,0.417118438488618,0.553977069445243,0.62245802078946,0.686074845583613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-07-01",0.415358497126295,0.373364709866861,0.354309624549136,0.394383952898002,0.418317059885937,0.424810255057321,0.26795067264139,0.33338257038152,0.370159734414347,0.389332688035333,0.380367670474082,0.381237969871781,0.376257607993923,0.411509313525587,0.392954420842855,0.428084473738615,0.346102731820848,0.352265291275169,0.353437413954977,0.469136445253178,0.46140999375908,0.406563194762459,0.302799485414112,0.277772690597805,0.226432068013493,0.178098805119231,0.166078737307248,0.179937662436364,0.26127413016497,0.364120994699668,0.315806613308852,0.299461006999226,0.320049902070751,0.240009591537342,0.213010028867576,0.25936590006608,0.284212897316757,0.250866452094576,0.185459934186865,0.243581964491814,0.459007047660939,0.390091323936178,0.535144383486684,0.592867930323786,0.643830888856196,0.688077952599814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-10-01",0.378300939158778,0.339828961104546,0.314284630723855,0.346039260552825,0.365407173449381,0.352186440191144,0.224733112154259,0.311488692642126,0.333254748184144,0.329951451975309,0.338830946211838,0.334672062973332,0.340710778930483,0.361904062094432,0.356266890381841,0.387311844570957,0.326406749759111,0.320323950617096,0.323880782572775,0.397364738188158,0.398803293852271,0.375440913009958,0.290061189095201,0.280088416882976,0.234901802084701,0.159109268731666,0.145582612054199,0.173686451280357,0.228887979704657,0.33063500945689,0.265998538770435,0.272086403881561,0.283167977447562,0.193918803440375,0.168128231903869,0.235671118077073,0.26849827791295,0.223442852625648,0.150249674592687,0.205678961818986,0.415655547800281,0.339429044287768,0.486566388515982,0.5311089037599,0.586984955564178,0.628082695051352,0.677807537389773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",0.437433738579982,0.399032999865481,0.354760071617264,0.395083548872633,0.420331456832557,0.418840121361878,0.253917744780305,0.340094545187074,0.381439152201881,0.373162873246353,0.367457572451649,0.399033662894115,0.403515943445848,0.437283926674201,0.403192464944985,0.444056062347148,0.371548011818421,0.37330713556199,0.349520816804771,0.487163512150551,0.510595456234271,0.436327194461435,0.294059386160604,0.265649632878202,0.225477560176616,0.156478292148357,0.140360162595345,0.16114420726743,0.248859232016383,0.368067917725027,0.290191730121398,0.282667075562223,0.300791394169569,0.212066625218455,0.174815531115595,0.229851514714366,0.27346641003976,0.224448647343557,0.14332014250049,0.211030850956816,0.41406932742572,0.35603314481374,0.494004587387364,0.538138745785201,0.601504870346725,0.625635810471946,0.66021729935904,0.623244579105591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-01",0.392930721278262,0.357014126197759,0.32359407138843,0.354752776895458,0.373346222870783,0.375984691356551,0.228786615280915,0.300748391622688,0.339542363029124,0.345649205886451,0.332792832827114,0.341510970883139,0.34102528479758,0.388237031857826,0.358072456173088,0.386380119015745,0.33180239425231,0.3360424771035,0.310672089011715,0.421669956845814,0.451138118461462,0.397995759533803,0.267276694782744,0.226569375306078,0.186854409014827,0.154661554589537,0.132053060557341,0.139452673122929,0.212833799445885,0.344380844819414,0.270349145810594,0.250364507199855,0.27537088134406,0.203269413118934,0.159551952085672,0.205929405408822,0.233865435994364,0.211178654658034,0.138405549042417,0.194125225791299,0.40244387038475,0.335010322265999,0.467830604738685,0.510995234040454,0.557209595063931,0.578156775430747,0.598182894673991,0.604498847039741,0.681552659136809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-07-01",0.405337032347218,0.376737959816174,0.326405160806849,0.377167890515177,0.39060639320789,0.397838883953168,0.239909182178387,0.299255130037355,0.343022553855847,0.347153773418946,0.349437661338646,0.377595263270326,0.367914526382328,0.407406635404251,0.375775671068412,0.401629225569218,0.330823610112413,0.352168742394179,0.331938097782954,0.455740205346135,0.489994681610437,0.419833441683266,0.28424083168702,0.233380153082224,0.186094332468993,0.142943206142248,0.141942818693535,0.139147493037319,0.215088106914986,0.361008320771827,0.300398980762212,0.269495722945427,0.264358839623555,0.19648384121868,0.178042276075672,0.211669384289083,0.223180990252841,0.192366104278856,0.153215077121742,0.204374202431217,0.391039908172882,0.336339474554341,0.472610485457726,0.524992971118657,0.579343296977851,0.576588092017251,0.593563566389875,0.578929825559456,0.714990513015471,0.688931248559071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-01",0.43466150632259,0.367528950801196,0.328422969272094,0.418951124291169,0.440985428216308,0.43237326445266,0.250586756103351,0.325110890271914,0.38315125082164,0.365051661963973,0.385978943230081,0.423697456812471,0.392163677782132,0.431448550815693,0.401190483871597,0.420788139008304,0.360353299741095,0.367903319135952,0.342676206066605,0.483385832052148,0.512785561049112,0.433203123166374,0.271329486201748,0.249017205262672,0.199150611780788,0.127538845993561,0.119044047261226,0.135368130980474,0.219501228100137,0.344179009510117,0.279900317186593,0.268248232607229,0.278677434275357,0.1761323303915,0.161864314243303,0.20886826904362,0.243054794822094,0.193520134007757,0.136122086547339,0.200560507376701,0.390203549997108,0.351503090909662,0.485420839316918,0.548285238995577,0.584762554475391,0.596958620764138,0.627020508746245,0.596119260334459,0.66854691011144,0.67323003162508,0.712581403132747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",0.457602603824071,0.385156240534407,0.341402986239486,0.402330293486442,0.426395247738831,0.422285712964353,0.238046478859468,0.316033227449989,0.366607921473922,0.363820933211161,0.375299124411868,0.395936302376987,0.395336077534783,0.431244932523839,0.382684770254653,0.429346280491364,0.350798586683343,0.359040014800858,0.329750584447555,0.485165447809377,0.516884234510215,0.423642353189622,0.270955357247188,0.237400421728647,0.193536664440882,0.122778178434784,0.115142827985659,0.12021480884734,0.219625616383993,0.341315900902063,0.279091669818108,0.256778794823565,0.282708673562199,0.187473033494662,0.156920880530727,0.198135431651253,0.237452468951457,0.187510211449377,0.132332959140605,0.191331121477182,0.41231999286045,0.345902546738102,0.483751905347314,0.536155500499947,0.574171655139607,0.573939832389371,0.591928417438913,0.578010012653283,0.666504800910702,0.648875241460635,0.710337069252424,0.759687064121093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-01",0.455748414022104,0.387296350410406,0.34388551169668,0.415940604999874,0.440271846066448,0.442782285331041,0.266692160053907,0.331960192020593,0.38857811168353,0.383199788057393,0.39046335808955,0.418752725762912,0.410675590156695,0.451920403597661,0.415544800755868,0.439894368775601,0.35852079143404,0.378351586528674,0.345859546959055,0.503880171319092,0.523771181788434,0.449426088243671,0.28301960785456,0.250732087940185,0.201863021998481,0.143606996784142,0.127888466006719,0.12639953055088,0.230727887172936,0.351077764518798,0.283380321777157,0.262097571630404,0.297523103217542,0.205424979561452,0.168969888347312,0.211127477419423,0.238573916525181,0.215362302144048,0.137752947774536,0.197570364959783,0.41156368655395,0.366634416869872,0.491482799072016,0.530040004218787,0.563753424554043,0.576880306071005,0.599892367048404,0.563673739276835,0.633454733989651,0.60924932501784,0.663806108154515,0.737381292850336,0.766175529479797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-01",0.414889155465822,0.352046455124616,0.323924335364195,0.376138959895979,0.391291844789121,0.374850988231,0.224323186766093,0.287801462367594,0.323707500186271,0.316694236193059,0.344659318707853,0.35711022597591,0.348270192911804,0.394374261539627,0.348350069230479,0.397945632450345,0.315379070748192,0.323299495427596,0.317326780905082,0.434770767177176,0.467132139629203,0.387946549870502,0.26296378065361,0.226285853497421,0.172219155835583,0.118742455734737,0.119365209685559,0.119965946410335,0.197139604866832,0.314426720224141,0.272944609104647,0.237785964662464,0.245780939932275,0.177835206047032,0.164567869823202,0.200229467590029,0.220078591511078,0.178545955655044,0.139958896870285,0.183425320133257,0.373814765742464,0.328374265252355,0.460992147239136,0.514441176293561,0.546699250353288,0.540546360391706,0.563949618330003,0.534763717326054,0.628044020835372,0.602867313953575,0.648183337602106,0.699110836142549,0.770767625131379,0.736869630872031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-01",0.441088259861907,0.365849263964268,0.330475798621744,0.412420205478964,0.455001361885901,0.43417246261963,0.252693142709885,0.322244717672972,0.382054285601387,0.357192525121744,0.398519985162762,0.448264217468852,0.410718196126165,0.445239721952538,0.409945613229021,0.431018559918059,0.355536464712877,0.37316559556955,0.343103223225772,0.496541076677607,0.524767992409783,0.439316712313593,0.275541453391833,0.256955045542008,0.19265852018065,0.125683414699384,0.116474287915302,0.135613180122879,0.202923424886625,0.330764382257432,0.266796215225492,0.264475427187045,0.259608675064012,0.172744957717489,0.160902687202744,0.218149737625341,0.22642392195904,0.186430457398409,0.135769267491969,0.200598589404522,0.370755778902633,0.340774043508894,0.464211101428225,0.515502392888473,0.549214037014846,0.541899023659467,0.548035577468414,0.516897621546755,0.611376172427691,0.560641300765189,0.631759346402544,0.712269456166645,0.716783186680967,0.747833152812669,0.747992882084296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
