"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01","2024-01-01","2024-04-01","2024-07-01"
"2012-04-01",0.760589841523655,0.809593684457603,0.794423272165814,0.781601115755372,0.786997170770901,0.798894425882928,0.789055686431112,0.797937118958738,0.79296130121189,0.777206333512908,0.761547674776828,0.762414381935329,0.77491627994724,0.763022137087349,0.755054978028227,0.791023486083435,0.793659147424808,0.786397080981296,0.775814268371913,0.791811201927764,0.80878948265798,0.799521079538184,0.758524195517921,0.747147065101566,0.745939896383213,0.747137262072709,0.771001004054273,0.772667152155799,0.786043098621568,0.808224341005901,0.793259651176134,0.816686729550006,0.819289964001234,0.801400159264427,0.772932203029629,0.789960888116191,0.841757773319664,0.9108478709145,0.854333465221898,0.898674729919426,0.880382347675037,0.91324994241996,0.932170942287847,0.937509186832282,0.930788296301968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-07-01",0.768909578290444,0.807499600322249,0.799463549784419,0.787861702705116,0.801174954427562,0.797698082789356,0.787718134356812,0.807669893575917,0.806702709295717,0.793946983921379,0.774395193052322,0.777822835358982,0.785739928342325,0.773301151751165,0.756620084913609,0.799422525241934,0.788299070961327,0.793760774749843,0.785801333768239,0.795525236698924,0.79359093518217,0.804386694850352,0.758341881198141,0.752449409361418,0.747835998418293,0.750872723784338,0.775342946302269,0.779519922166964,0.784760655702705,0.799109951471695,0.792887645258041,0.810523240982969,0.798829877356275,0.801401260506602,0.77403925042466,0.786161613953078,0.814635343110095,0.904708763295839,0.858417532922201,0.890127580902576,0.873336204066665,0.890372339820662,0.91541426078311,0.920447105008683,0.912750861434057,0.948517716382534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-10-01",0.781246789997939,0.820042557694281,0.806562702424401,0.797507164630436,0.803295198467778,0.803609220425597,0.793588657664991,0.815357933227786,0.811737354031473,0.798792018007103,0.792188267117718,0.789763485215675,0.795472341884237,0.783539513549792,0.761144379047939,0.804183237085148,0.792166999623728,0.805149565961736,0.785398101218358,0.796459156094011,0.791199613697252,0.803132079727482,0.757058515815241,0.752664852800588,0.758979749168245,0.764396278504518,0.776390597795397,0.780360587163576,0.77337467059609,0.790135153910429,0.781513569892676,0.790699345964692,0.773382986799785,0.767467051441742,0.742983664304688,0.757947947614785,0.78935227139019,0.891184971848285,0.838851616669168,0.874500427698979,0.856107821404876,0.877464938676609,0.894836471472226,0.90680932497493,0.89157085733684,0.933762214465192,0.948428267171805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",0.771550946410668,0.805612574791963,0.798390530112128,0.781849944782138,0.790882274466426,0.798703106580565,0.788276332776634,0.79272604774363,0.786674808805743,0.782904646749196,0.776190227112746,0.771066872692753,0.788735498193731,0.771994705110679,0.757253596807316,0.798913376020795,0.78816682882018,0.779447222334609,0.775645337911291,0.790527490263297,0.781511046183773,0.808530165375545,0.764865017020345,0.767376851131571,0.763995727128811,0.777746493192956,0.78507389757688,0.791771913693826,0.795455843984663,0.798708572640051,0.80247707625382,0.816494585078977,0.804543541529532,0.813421495077434,0.786599360373054,0.799504154245253,0.813610533764205,0.883440524329432,0.850758717176084,0.876237235262353,0.861344984763535,0.869141416176211,0.88138684623743,0.883568132463352,0.876329146560679,0.900569048083143,0.92610664423855,0.927327434768818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-01",0.773508112937879,0.815928433951602,0.808899205353692,0.799248295122273,0.800463694013893,0.806971451098483,0.790200186523238,0.803865763318031,0.801890356186165,0.793770608324086,0.784474365027816,0.774027748466129,0.796885166062456,0.777831464153657,0.764852081627956,0.806952536797678,0.791716816076041,0.791925635279629,0.786024109002523,0.803004582297814,0.792169627387303,0.815947605359255,0.774533333123487,0.77197167298059,0.774804412448243,0.778527904760079,0.795698663500925,0.807603513334443,0.808282659757347,0.819872141207702,0.815127339423752,0.825602646590679,0.806336296319862,0.812096253098218,0.78624261970754,0.800824809371621,0.801696203587475,0.883766482737015,0.855245104432137,0.876853513247069,0.861540475992438,0.867344916254594,0.873065110128749,0.883659275250005,0.873243774763945,0.903072494615427,0.92794514740436,0.92931339084699,0.93580845256844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-07-01",0.763830271448099,0.797837061464328,0.800077695783618,0.774256740447597,0.781030705673021,0.794225856756402,0.781446432505756,0.791544134926683,0.787813202684431,0.781901919977387,0.772131204375414,0.765148834769809,0.780421973281119,0.769026177439563,0.754839013314595,0.796086305120509,0.787726973389412,0.773356779320134,0.781904673903204,0.803884018754229,0.786578493750191,0.812956131351299,0.781914575311264,0.771757803808645,0.769098305316332,0.785792601006664,0.796546628590853,0.817630704852798,0.818530705567699,0.81778796571747,0.821152862740594,0.825631723845467,0.806274063567073,0.817997870260151,0.795530765842953,0.808214891053751,0.822067074070703,0.891227798222034,0.860914559386323,0.875967185694577,0.861835851387561,0.87745678413561,0.871385396836589,0.878326333762495,0.878375728869905,0.900718989208106,0.917894198783629,0.916172749032672,0.923170626218472,0.932581105496653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-01",0.75851154231417,0.800612646185019,0.804718867217639,0.766500334644482,0.780101650606628,0.794033593813291,0.77876806581109,0.796415556143203,0.792232821808522,0.784772245890051,0.768054785180927,0.760335592242647,0.775110711955203,0.7758729392773,0.759019385796305,0.798323504759566,0.789490678471106,0.768288932539913,0.795318619410142,0.807467942267381,0.790962231222432,0.821263578123749,0.805530451195616,0.784844957577031,0.773882469100214,0.787687658860992,0.802069227170683,0.825569752178934,0.83060841562555,0.829483959700273,0.838078440011587,0.847916255067955,0.827408518846739,0.833578071339469,0.818770534204837,0.824637254127601,0.821557502803577,0.881222693658015,0.869020839987053,0.875790245516423,0.862455764851885,0.870017992287776,0.859589248394184,0.869324740922275,0.867325272842775,0.890281035551714,0.911223149454605,0.901997903473161,0.91073978961554,0.926387812733809,0.929434519137679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",0.768556808121167,0.800784551061348,0.797623677710202,0.775950429385557,0.786866142124545,0.791453336367819,0.773787797037554,0.794686652943437,0.790626442394706,0.783356918354251,0.765066592305055,0.764931580304543,0.780415641443132,0.766203453878831,0.756418788246247,0.792505991574239,0.778272793135745,0.781141670356192,0.788075658193735,0.789289179795426,0.779078653676204,0.803909997024101,0.784855256994586,0.760636905323274,0.757594989028084,0.777161707886068,0.789957202913669,0.805272182743979,0.809639346639249,0.812264584522282,0.816659724176761,0.82449502080962,0.802302393964798,0.808990098166478,0.786632038067684,0.79380588262561,0.794718612840479,0.86880167724375,0.851081541636791,0.863906751093713,0.851420502446641,0.861322423458671,0.854371346640267,0.864321632520741,0.857463072196885,0.882348044512669,0.90107571965841,0.900538082334871,0.900055618975198,0.914377229509182,0.915768636181316,0.929965686688718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-01",0.778157869947808,0.810646008448558,0.806629547722105,0.78124583484262,0.789282991647946,0.799896610198678,0.784255108838247,0.793196699727574,0.786839113516665,0.78918726853754,0.777953473422053,0.771177895890266,0.791555752655461,0.773499522342155,0.762481146119785,0.801402189589955,0.790681730170931,0.78533831573854,0.787207253602441,0.802434551974131,0.78896040992981,0.815628619198623,0.792684621474074,0.772622932754298,0.779255467518178,0.793301807364055,0.797418366306225,0.816306185113544,0.815707250480321,0.816809281132725,0.819084595389503,0.823114868579612,0.798677306414121,0.803263628739997,0.786742238122001,0.795064243489134,0.795085414690042,0.861802033309197,0.8484321647656,0.863107526935614,0.85226990707821,0.855453898552723,0.845918770742324,0.86344226693357,0.856122507161579,0.877318511796261,0.897477425153627,0.901812716347555,0.901756124967875,0.909478887759334,0.91080319999787,0.923694901927626,0.930652889788609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-01",0.78383314884307,0.809758302857543,0.811116283657377,0.776660726304703,0.793517366047853,0.801912002325729,0.785981261299709,0.81309018335523,0.80482084721122,0.804680259177411,0.779463913243168,0.784199741231878,0.790938636505218,0.788597014005594,0.782075120791139,0.805617733660456,0.810299861828185,0.79054334507152,0.798319103250897,0.808961081090245,0.797306888261544,0.817104295174208,0.803349116551369,0.773885928856924,0.770098763304652,0.792842063347576,0.807287417478505,0.813441623660547,0.821172483743416,0.824708415869959,0.831230077653696,0.826014975103991,0.806768173793979,0.8040132337298,0.791538754771503,0.792926821475634,0.797650681303905,0.859753645319971,0.855813006667608,0.858439341636481,0.844930177249254,0.854262741106834,0.840256761843894,0.851851390420311,0.849139432232488,0.870131598360097,0.887778014010364,0.882867188820751,0.884278799632592,0.89626596764926,0.897408638754941,0.911168697309779,0.913789038482082,0.926241069404114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-01",0.785052628187284,0.814584191898753,0.818831832516994,0.771785329341981,0.79314819285284,0.802787351955628,0.789495054994278,0.819361505113948,0.803734477328413,0.808473687536379,0.78463982048292,0.788818125302179,0.789090666229176,0.788173040826404,0.777037735481702,0.803462575061644,0.804854176709828,0.790389588974049,0.796181655358203,0.80687242403197,0.794837642715298,0.805425374404402,0.782476546418394,0.76589743896732,0.757818200003003,0.779417482387854,0.785643606572543,0.803283900631497,0.807743659307686,0.809182123561518,0.813747037487017,0.804318884641127,0.782183380494957,0.779437679854663,0.768151403478714,0.75996509266455,0.77026782701786,0.838936865502753,0.838559281032504,0.836160417451612,0.828186909320571,0.834267017379893,0.822847977341195,0.842583167259647,0.838651487985396,0.861166462955759,0.876825327079144,0.881096378977789,0.882856277343051,0.891558009085567,0.886903316735658,0.898171803866766,0.897277419072352,0.923350783046543,0.931275924148212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",0.766570429826702,0.793484673907642,0.792545513739972,0.763185509454942,0.782658386529972,0.787973430735152,0.777879049984353,0.789618071566728,0.785175764315811,0.781761339336437,0.76420981772977,0.768511348356727,0.780500816204384,0.765327629516015,0.755295551242165,0.782663772203958,0.784664031653201,0.774721718302279,0.776243214678016,0.780985078039957,0.772725847707378,0.78807172977008,0.765739856590512,0.74970227203633,0.739308438893278,0.762570491263913,0.77735738199693,0.79037732210119,0.793235192654347,0.795884137905484,0.798965764167936,0.784237603856959,0.776026479791685,0.76592465674085,0.752340892333418,0.763863943081485,0.80842779789116,0.875716332805337,0.834497424102279,0.841275712062836,0.832462221167432,0.871401353379777,0.869760791743472,0.863906010041745,0.870891086379788,0.895431784766138,0.888072243519235,0.888359794414082,0.882169116929726,0.88060679751435,0.892760270225083,0.882938269779572,0.87953588001228,0.886787169679136,0.898330002807632,0.89330050625911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-01",0.732402694658992,0.756225527341017,0.744357928490645,0.713995018722565,0.734894890608396,0.744372651945442,0.730909803020255,0.735577033467005,0.730356202705543,0.719054243261084,0.715451987221577,0.708840376701864,0.735035584975558,0.722045785595662,0.70966983324775,0.738896149543898,0.729229235790375,0.721200715572231,0.722333006148996,0.737350988861893,0.724018454315913,0.753195118929929,0.726860786204158,0.717166918057409,0.702825053798876,0.723234576634363,0.732523625070626,0.756505715463548,0.758854012349709,0.76089466817624,0.77522124871503,0.765491071664171,0.74949966412151,0.748138517180127,0.728698378747147,0.754244899815815,0.800586824400105,0.858182269854756,0.807510719518485,0.806939441462437,0.807022077397901,0.849492544901485,0.838537991492815,0.826284999141442,0.845901984417468,0.858199066570868,0.84186833072297,0.844038882340006,0.83552690375147,0.831491672736686,0.849799071556792,0.839078176574767,0.831710273411494,0.833665799793217,0.837788179628875,0.834525230272298,0.917847425958965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-07-01",0.687756320767966,0.711292766380359,0.714756385043288,0.687735732246054,0.712416740080851,0.700480841197849,0.701191911792055,0.712734948365853,0.709105705405203,0.7040567026764,0.690917227144236,0.682837762065367,0.699752264537885,0.682242827761923,0.681539688738461,0.699521724185724,0.698483832037786,0.702118463897177,0.691759315423489,0.697109014127272,0.688310757192154,0.706229518559344,0.678566722610734,0.663561409862118,0.655557608718338,0.670217410673035,0.682082438749566,0.693772733378917,0.696492361684643,0.70443172594527,0.702304527706291,0.70788945001236,0.704114377335145,0.696871943382388,0.669999722483996,0.706729581256909,0.777402558243103,0.848863658629757,0.773946258122779,0.786206283288154,0.768184770997646,0.836685922297832,0.848688648071072,0.815032156778974,0.835542243297043,0.86028831122526,0.841907705023845,0.828519596831407,0.806338431367725,0.800079579377707,0.828109417556373,0.803779944889257,0.795289549657361,0.78833428595948,0.795504560019032,0.775851717091905,0.902134458856471,0.901401537347433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-10-01",0.759561895513775,0.788677238822818,0.777055033681578,0.758467488393352,0.773242438178684,0.77725364562707,0.76742099386476,0.76791617843983,0.772383264795843,0.758733866558308,0.748696688452491,0.747143888279653,0.775781062542563,0.74908037850094,0.741859041219266,0.77181477494995,0.763945956025632,0.750360629498635,0.764867365791223,0.778547633874169,0.773040830255416,0.785970764206541,0.77477169097448,0.749893541656002,0.742189244029498,0.767563777947119,0.772931979719258,0.793096032452565,0.79877084404382,0.801632508174094,0.80628954952716,0.804817658324685,0.782432831432166,0.777519438238163,0.768583398072085,0.763696429221995,0.774450855862447,0.821599290557275,0.817416962030852,0.821731176322706,0.815350427749303,0.819805654174065,0.805340806983186,0.81553835927426,0.816849620502269,0.825362240180404,0.840049719938153,0.8367493261224,0.840691381451884,0.848586689579261,0.842950451780521,0.855448172202657,0.842617503873486,0.853394503709855,0.85397633311041,0.851416556873917,0.859222198754846,0.844773534625723,0.803542934195121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",0.770978574720503,0.801516807052823,0.790623839248857,0.771022190493987,0.780487582174192,0.793008656479348,0.779521447884799,0.79195732069786,0.787786022306369,0.772044475319332,0.763353992730795,0.75998110780469,0.782717242633099,0.767044544226965,0.756732484312798,0.787270955753625,0.774966085047763,0.771634600879071,0.765171154660472,0.791366481858502,0.778436505683156,0.801031334226999,0.779102802103671,0.767055632016886,0.764480056034147,0.777931248638549,0.786054577728732,0.800103577433018,0.805536954745148,0.812830160348079,0.817315812296307,0.815397357105534,0.794692669492582,0.789278815790537,0.769766415059269,0.773897786856361,0.786002299601472,0.846356390832849,0.83602760198507,0.841268145014587,0.830890864154623,0.839109864419474,0.822751310244953,0.839073095238504,0.833076408565651,0.848339900041071,0.863294555697818,0.872495267272979,0.866119774204384,0.870706391662728,0.864638724708292,0.870800157107857,0.865010049918148,0.872054605299181,0.867448575416632,0.865701382382618,0.871139427829787,0.850276129800681,0.81206077717891,0.883024257591466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-04-01",0.779383558210334,0.810401494586216,0.805167678398539,0.772538528846574,0.788040762796722,0.805743407623106,0.787228886780495,0.812037626398902,0.802421290842222,0.788440510233907,0.769666342100128,0.773306071651059,0.791950015356342,0.785308827201817,0.769872139552521,0.801788927837819,0.78505991279196,0.77263148591052,0.787257056952527,0.805417455511217,0.793242074257004,0.804272048246722,0.792115740984328,0.770656820045328,0.759098053277744,0.773739931250529,0.791103202010935,0.807467255851111,0.810888829642755,0.817825142218942,0.822170118834945,0.812874223443629,0.784489261375097,0.777320756301559,0.766301229276298,0.76540015970603,0.774081496996714,0.836343056655288,0.831448701884255,0.83240078678771,0.821463250835395,0.828323430974786,0.806583883650382,0.82717382869054,0.814437089684929,0.832521522051983,0.850707211081683,0.852371547062359,0.851178307890459,0.861271819078398,0.854897434733435,0.864933893165327,0.852022944590848,0.851663715237073,0.867906370206481,0.864544911190936,0.858451964698104,0.836618996613232,0.780878239422972,0.872518969274009,0.915598383897563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-07-01",0.76079390780001,0.793229205554155,0.78171109637184,0.758178352652922,0.767485950906069,0.782678819857023,0.770162567339928,0.779243714641128,0.773550464055071,0.76008020182771,0.759398761713559,0.751020254806947,0.775903770753859,0.763869566985451,0.751470929910193,0.789261427931539,0.767569080168383,0.761407721658035,0.767184131719286,0.784038081469266,0.770310298766095,0.793871528149234,0.783932605914579,0.766257433819021,0.764924819440135,0.778860150216193,0.778664522671067,0.796404433708607,0.798000470360287,0.802074790801201,0.807136297837626,0.800248654059151,0.77029422201259,0.772421648078291,0.75737904068192,0.757626605086805,0.768638452438487,0.825152043985991,0.821713399830343,0.828595038345574,0.812431670760186,0.816755062343391,0.797561700878009,0.812010866647202,0.799744908968347,0.820212130390089,0.835571428554893,0.852141116516462,0.849136721828089,0.851843818423175,0.848476922218574,0.857165089556726,0.854561164500907,0.854816505375403,0.851207357977648,0.851961189482649,0.839921877381485,0.818158790117548,0.76386356903824,0.840406618825497,0.901455355336982,0.908213351390795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-10-01",0.752333424939053,0.779005550195042,0.768963568431285,0.748606371529107,0.755864687005495,0.76549712625451,0.755418363660086,0.75691477296261,0.752065803645573,0.74693782401495,0.739716463790322,0.738278373533627,0.763062249279543,0.746795588252701,0.73144160021508,0.760597667444351,0.745815478580693,0.748110478582694,0.751014254297225,0.764410870681795,0.75311150096572,0.784654701873012,0.759212333067691,0.743411581406135,0.739534793854094,0.752588901801905,0.758208894764403,0.772859932942709,0.777808791626952,0.782640241762571,0.787888829667676,0.783437685553468,0.752048650054676,0.760107228722815,0.740402283151572,0.75057492447205,0.760703999181022,0.820487815962374,0.80120412993195,0.816169418255953,0.800165794249287,0.804785582783291,0.805619538686729,0.818701060670355,0.800841272407004,0.817852498283602,0.834916390843918,0.843047405183137,0.841675159211396,0.838503852374021,0.835081819084805,0.845060274994827,0.84684522833085,0.852185490856971,0.837750411104748,0.83697020167768,0.83427438272071,0.801779189492377,0.758760802697558,0.823983122242687,0.871320108674574,0.881079588621743,0.892203291648318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",0.75797115718708,0.782873419809351,0.780151231434498,0.753386626853179,0.766459033790421,0.778114375242471,0.759481909708672,0.776926366994032,0.769940691091591,0.763145813825531,0.749821366100363,0.749684470708916,0.764835689110675,0.759436467920732,0.743194158904091,0.777777215101667,0.762292013878964,0.754457115039396,0.765367178419624,0.780116474360373,0.764870678833481,0.7887007460884,0.775075206321942,0.7545336435872,0.752183381947188,0.7633640341542,0.770102505003295,0.790495276438626,0.793211227514669,0.797063632308927,0.797405051306197,0.783761687413408,0.752920534311784,0.750480559825044,0.742675107005233,0.740425592073289,0.750824827832005,0.8039788155503,0.798420837258179,0.806672279363514,0.795708649857556,0.802059508339583,0.780121893711509,0.793660835669835,0.783927692839044,0.803716423312465,0.821321496067534,0.827982037354382,0.823580857691324,0.83198226204789,0.823550368294133,0.841264839095748,0.834154832838216,0.840800165936786,0.839485648910915,0.838901010287612,0.829332831457277,0.797455689150614,0.740760695903494,0.822909255546001,0.870702144919954,0.875672922166626,0.889702882007312,0.921921754588661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-04-01",0.772108971152472,0.797895912597066,0.799318285640726,0.767219020711711,0.776078699723612,0.792043114186879,0.771882808338635,0.798914928042092,0.78948210763744,0.788522384489209,0.774016591134818,0.770052216199894,0.78028484917691,0.785359645434791,0.762113004225483,0.79684515126595,0.772744084437968,0.769471731734418,0.775391538334894,0.789904005519511,0.76770720587427,0.784483462626067,0.782366150915642,0.761615393301686,0.759643225921059,0.765891526809998,0.771135108680556,0.776922844910468,0.779043915434632,0.787465523731014,0.787222726757882,0.776253296153236,0.742512271047123,0.73868000441653,0.733804963243777,0.729800301698203,0.740516039586278,0.798333608088003,0.787988274144519,0.806598619249183,0.786986296388521,0.79369741468983,0.772424596640144,0.787697152105665,0.773600590976754,0.795509079954783,0.813476522268281,0.827866899173424,0.819389399895409,0.824626597474136,0.819625145980903,0.833527426008016,0.830238821085171,0.83544972936292,0.836513059972626,0.838634392186815,0.81745503006158,0.794499780400124,0.734361772444711,0.820386857780081,0.866025824737108,0.89173959408914,0.884669560968874,0.896179353941349,0.918556871562788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-07-01",0.789638994413176,0.808012541814842,0.803519467734232,0.782549043423975,0.79363542941575,0.801379851197947,0.779249063188927,0.806110066122291,0.800327563982854,0.792139773729199,0.779954156128776,0.781502521754422,0.788382902067466,0.78730049791639,0.768163448105469,0.801907042832045,0.786502967977941,0.788377589004584,0.791408789099004,0.796735782394629,0.783420654316201,0.801773626329832,0.798038852787809,0.769730312080722,0.769456376870054,0.78245584515374,0.788415355845595,0.790148559386968,0.788799017629003,0.800701567729628,0.803608079025345,0.786353192232359,0.753377894619709,0.74947390870516,0.73833605901865,0.737359546930244,0.755801310025827,0.815186265461368,0.806120319395978,0.823926361395975,0.802933035808404,0.812714767577394,0.795722017524501,0.809336538497888,0.788964492877445,0.815710319562375,0.833545679589526,0.845117915444086,0.83764327682006,0.840716530266098,0.834455500232035,0.844912245892778,0.846394179997261,0.844651119897902,0.849399801058481,0.8425241629724,0.832416272766143,0.799170683527505,0.750624109912285,0.826147802068354,0.866379227642979,0.885517419672413,0.882519110019781,0.882674223612241,0.894635280913189,0.919790471491575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-10-01",0.75957625017682,0.780062826984903,0.789946146631281,0.749870282712045,0.761529533148422,0.782936288932763,0.758797522659333,0.767877509649757,0.768184055488681,0.761527739595885,0.74879313934611,0.747952164079295,0.763129502811469,0.762730995760094,0.745716026702875,0.787086805785045,0.767855402689204,0.746221141182705,0.779532247638996,0.795749293231109,0.77175880066704,0.796953914471731,0.808718691130831,0.783512643375524,0.775153621531689,0.793460614660693,0.794313895883875,0.810339042715122,0.814859395219284,0.815486562644293,0.825047519005254,0.806628534217355,0.773916477480926,0.771651961414545,0.777717464118288,0.766446614104034,0.765611195524321,0.805619040926627,0.812039071395263,0.811823980518532,0.798264335436935,0.800432340988237,0.765248920954367,0.776122980911583,0.77446093700196,0.78033844496146,0.802449352654936,0.805478212009878,0.815095512588754,0.814302244297078,0.822596680936544,0.841232044242112,0.831574256824151,0.830342898831777,0.837880074313577,0.828188454039242,0.817030867466559,0.787243625346331,0.730026325640579,0.813685406049012,0.844271074439097,0.865603238390693,0.857372439751477,0.858998871506473,0.860454075159521,0.891415682787091,0.90377565344604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
